Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
238,-0.004637339363022533,-0.10515604390050584,-0.025164977650432824,-0.12301696446617023
239,-0.005522136430639145,-0.10495872256366967,-0.024242733325030665,-0.12232196027993211
240,-0.004587076243621591,-0.10420383486771534,-0.02343981945388629,-0.12165720641263242
241,-0.0024613468862042936,-0.10314484590442526,-0.02250117480963704,-0.12089881310107554
242,-0.003502797398364374,-0.10512211887186425,-0.021602385052331745,-0.12025072873469415
243,-0.0018087508064473256,-0.10438421640462536,-0.02085133985331286,-0.11952551833414284
244,0.0023334071615896622,-0.10152519857486923,-0.020031475732235585,-0.11887292966589472
245,-0.006159995587441218,-0.10516339887753941,-0.019411787832564018,-0.11836099033235659
246,-0.0023758629731840384,-0.10464929150143842,-0.01862316185398422,-0.11773878154485101
247,0.006921780455440138,-0.0991892289765374,-0.017669394184931308,-0.11703602001502411
248,-0.001703912323546572,-0.10047819772104909,-0.016839704343003362,-0.11639130003639683
249,0.00601836757102286,-0.1007603498955915,-0.01607670892054793,-0.1157867607942629
250,0.009573897972235623,-0.09903045537745724,-0.01506625453302652,-0.11521878402646951
251,0.007523206227052309,-0.10170246540306242,-0.014333300932047812,-0.11465894123485765
252,0.008256043619516694,-0.09702811552014314,-0.013542922749468451,-0.11402713231431594
253,0.0043617948882851134,-0.09803389235291166,-0.012812416967581175,-0.11339443837252663
254,0.011062289059754747,-0.10180745970045624,-0.011902866490984878,-0.11280450826761576
255,-0.0007539576792869977,-0.09833355316624752,-0.011183834467489755,-0.11220183521813806
256,0.007420682808191694,-0.0927093460096143,-0.01055168074244694,-0.11145597964392699
257,0.002634532960770347,-0.09669079636543668,-0.009868369496580974,-0.11090129949609645
258,0.007571830135571065,-0.09585410440160988,-0.009276407010028664,-0.11026599188060132
259,0.009818915569400313,-0.09257006999791646,-0.008515500325091113,-0.10961079961724428
260,0.014402365437651055,-0.09208864380299711,-0.007687718428600279,-0.10894767406469123
261,0.01094079870451958,-0.09336069284454376,-0.006899868116413877,-0.10832463861848052
262,0.014244590631181686,-0.09049046107852203,-0.006230414225168268,-0.10767669647377742
263,0.0185955544816582,-0.08877489408924392,-0.005312872098328634,-0.1070805735797945
264,0.021309168975465847,-0.09490264671017741,-0.00449076722531297,-0.10647729300439006
265,0.02087758749234247,-0.09155023889209091,-0.0035934987775091704,-0.10591806289143924
266,0.017517298476979148,-0.09051456562379119,-0.0028623236743317497,-0.1052896126382152
267,0.015096263188928215,-0.08961344006404795,-0.002075658524241264,-0.10467284604988362
268,0.02431494607457969,-0.08812808542214817,-0.0011892365443054134,-0.10394501385713291
269,0.02628817615444775,-0.08608810327439517,-0.00023163075855508545,-0.10326869249385508
270,0.018672461991401077,-0.08806238083237522,0.0004895302139176644,-0.1026976555407484
271,0.022933537244653156,-0.08895036926868591,0.0014221896239966887,-0.10215345833630962
272,0.029718270860084994,-0.08922833561252286,0.0026000110488124174,-0.10153687824989571
273,0.021779309331339543,-0.08565542289993022,0.0035065531341280927,-0.10094944858611637
274,0.021998965805605303,-0.08782357645923365,0.004421233594582126,-0.10045644392065041
275,0.012776469998024818,-0.08790016872705028,0.005096989473638499,-0.09986394251378153
276,0.022319895926941148,-0.08688671340598192,0.0058751219793593615,-0.09925528736835881
277,0.026634482692414797,-0.08397436218840781,0.006581100626023726,-0.09860217495235941
278,0.031418084919527266,-0.08392016643231219,0.0076017106822703195,-0.09806665933009504
279,0.022227063604791264,-0.08079237853521096,0.008114460271868906,-0.09745522804493635
280,0.023869817605310668,-0.08055006424465949,0.008689150872987678,-0.09684957938343128
281,0.025845595269790116,-0.08160165325483994,0.009548664966980897,-0.09622973027268547
282,0.028416218546027584,-0.07971377648666826,0.010271034160481494,-0.09558991535999534
283,0.026213978913521296,-0.08044900848376826,0.011026157969578556,-0.09494139120947327
284,0.03513667241175468,-0.081150612437351,0.01189569008732307,-0.09438207639090664
285,0.02492989955231587,-0.07634065400299138,0.01253300706994976,-0.09372862795540217
286,0.022252570673822587,-0.0775871362055875,0.013077037227569609,-0.09303732320096708
287,0.036111559931174535,-0.07606851767611252,0.013736503552666536,-0.09229325550620666
288,0.030937681215786363,-0.07915366003999665,0.014448003964242713,-0.09177320782899648
289,0.03966580580614763,-0.07973229239658021,0.015351762808978448,-0.0912686792256547
290,0.03343540970474938,-0.07466696068214909,0.016112212527945872,-0.09067794174194337
291,0.0388416308458747,-0.07165168123224104,0.016938272082587448,-0.09004807844849969
292,0.030187525013013285,-0.07624567408373006,0.017612078530815,-0.08947054955273699
293,0.040783552945022596,-0.07136024455549203,0.018463924605844402,-0.08881007011575433
294,0.041343310515762274,-0.07270412912505114,0.01924412267292785,-0.08823364872675796
295,0.029508034131157723,-0.0765889414154737,0.019957483267299833,-0.08766215957751665
296,0.02991247133345017,-0.07361702800523484,0.020603249953432518,-0.08704151430759259
297,0.04419127997856158,-0.0717941940707237,0.021348639943894944,-0.08649361360947631
298,0.03822669478087888,-0.07557365950354883,0.02214725208598346,-0.08599552284512631
299,0.040777198672005674,-0.07087246843085207,0.02284242870800311,-0.08539776521583152
300,0.04577155695739139,-0.07027145255030967,0.023566381887706225,-0.08482258515928857
301,0.036825522037268646,-0.07333014162797444,0.02415242820391055,-0.0842551386837868
302,0.040464291144382124,-0.07133952120774753,0.024796593154407864,-0.08374136679753891
303,0.043964920133068866,-0.06823184631858281,0.025588655659303537,-0.08314532587685232
304,0.04222512858357746,-0.0715170848273107,0.026211912449779988,-0.08253951837938941
305,0.046536738909099325,-0.06632615367272596,0.027157726381547717,-0.08189937038951896
